case_id,generator_model_id,condition,target_category,trace_size,word_count,trace_support_rate,full_kb_support_rate,unsupported_item_fact_rate,trace_supported_claims_per_100_words
case-cca4f77298454a1d,ministral-3:14b-instruct-2512-q4_K_M,no_rag,bottoms,1,62,0.0,0.0,,0.0
case-cca4f77298454a1d,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,bottoms,1,52,0.5,0.5,,1.9230769230769231
case-cf7d90d96d094480,ministral-3:14b-instruct-2512-q4_K_M,no_rag,bottoms,1,59,0.0,0.0,,0.0
case-cf7d90d96d094480,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,bottoms,1,62,0.0,0.0,,0.0
case-6c91e4376a293695,ministral-3:14b-instruct-2512-q4_K_M,no_rag,bottoms,1,66,0.0,0.0,0.0,0.0
case-6c91e4376a293695,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,bottoms,1,61,0.16666666666666666,0.16666666666666666,,1.639344262295082
case-16512ea253d9f43a,ministral-3:14b-instruct-2512-q4_K_M,no_rag,bottoms,1,62,0.0,0.0,0.0,0.0
case-16512ea253d9f43a,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,bottoms,1,67,0.0,0.0,,0.0
case-03aa92a88990b171,ministral-3:14b-instruct-2512-q4_K_M,no_rag,bottoms,1,63,0.0,0.0,0.0,0.0
case-03aa92a88990b171,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,bottoms,1,63,0.0,0.0,,0.0
case-76ea242e676f6ade,ministral-3:14b-instruct-2512-q4_K_M,no_rag,bottoms,1,65,0.0,0.0,,0.0
case-76ea242e676f6ade,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,bottoms,1,67,0.0,0.0,,0.0
case-318f21cce91b1acd,ministral-3:14b-instruct-2512-q4_K_M,no_rag,bottoms,1,57,0.0,0.0,0.0,0.0
case-318f21cce91b1acd,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,bottoms,1,69,0.0,0.0,,0.0
case-d223bc3f33c919fd,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,57,0.375,0.375,,5.2631578947368425
case-d223bc3f33c919fd,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,69,0.0,0.0,,0.0
case-3b5f48f37a41aa0f,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,64,0.0,0.0,,0.0
case-3b5f48f37a41aa0f,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,57,0.0,0.0,,0.0
case-3f9333411c3cb6fe,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,65,0.0,0.0,,0.0
case-3f9333411c3cb6fe,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,63,0.0,0.0,,0.0
case-2710eb84113dc9f6,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,62,0.0,0.0,,0.0
case-2710eb84113dc9f6,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,67,0.3,0.3,,4.477611940298507
case-8f77d4226a777c56,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,61,0.0,0.0,,0.0
case-8f77d4226a777c56,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,61,0.5,0.5,,4.918032786885246
case-4cf096f55643d9c2,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,60,0.0,0.0,,0.0
case-4cf096f55643d9c2,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,63,0.2,0.2,,1.5873015873015872
case-9bcace2dfdd9cc31,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,61,0.0,0.0,,0.0
case-9bcace2dfdd9cc31,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,66,0.3333333333333333,0.3333333333333333,,3.0303030303030303
case-03c159181e5dee57,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,69,0.0,0.0,,0.0
case-03c159181e5dee57,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,64,0.0,0.0,,0.0
case-7daea1a1372c1483,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,69,0.0,0.0,,0.0
case-7daea1a1372c1483,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,65,0.4,0.4,,3.076923076923077
case-b3cdbd3cb5d3d955,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,55,0.0,0.0,,0.0
case-b3cdbd3cb5d3d955,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,65,0.0,0.0,,0.0
case-18a4a12f6193ad55,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,63,0.0,0.0,0.0,0.0
case-18a4a12f6193ad55,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,63,0.0,0.0,,0.0
case-3484a89e8f2822a0,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,2,68,0.0,0.0,,0.0
case-3484a89e8f2822a0,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,2,65,0.5,0.5,,6.153846153846154
case-b8f2bcf32108d0c3,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,58,0.0,0.0,,0.0
case-b8f2bcf32108d0c3,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,71,0.5,0.5,0.0,5.633802816901408
case-b5e8dcbb166dc1a5,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,48,0.0,0.0,,0.0
case-b5e8dcbb166dc1a5,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,58,0.125,0.125,,1.7241379310344827
case-97869a7da56bd812,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,47,0.0,0.0,,0.0
case-97869a7da56bd812,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,70,0.0,0.0,,0.0
case-216ac70eeaf32dc9,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,61,0.23076923076923078,0.23076923076923078,0.0,4.918032786885246
case-216ac70eeaf32dc9,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,67,0.0,0.0,,0.0
case-e0415847d595a32a,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,57,0.0,0.0,0.0,0.0
case-e0415847d595a32a,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,75,0.0,0.0,,0.0
case-8cf14fab75f46293,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,60,0.16666666666666666,0.16666666666666666,0.0,1.6666666666666667
case-8cf14fab75f46293,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,63,0.2,0.2,,1.5873015873015872
case-d9d7717598efb49e,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,58,0.0,0.0,,0.0
case-d9d7717598efb49e,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,72,0.0,0.0,,0.0
case-d22ea202d39b847b,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,65,0.0,0.0,,0.0
case-d22ea202d39b847b,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,75,0.3333333333333333,0.3333333333333333,,2.6666666666666665
case-611766b23fdef85d,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,67,0.0,0.0,,0.0
case-611766b23fdef85d,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,73,0.0,0.0,,0.0
case-85ec27f16b8d327c,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,66,0.0,0.0,0.6666666666666666,0.0
case-85ec27f16b8d327c,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,69,0.125,0.125,,1.4492753623188406
case-1d2737e23ac6b3f0,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,56,0.0,0.0,,0.0
case-1d2737e23ac6b3f0,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,56,0.2,0.2,,1.7857142857142858
case-b5891b17e9582be0,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,64,0.0,0.0,,0.0
case-b5891b17e9582be0,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,67,0.0,0.0,,0.0
case-463e926e9e99d9ba,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,60,0.0,0.0,,0.0
case-463e926e9e99d9ba,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,67,0.3333333333333333,0.3333333333333333,,2.985074626865672
case-88b9c25feba9f990,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,68,0.0,0.0,,0.0
case-88b9c25feba9f990,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,73,0.2222222222222222,0.2222222222222222,,2.73972602739726
case-6623a3f06836eee0,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,73,0.0,0.0,,0.0
case-2f0037267d7a8d0c,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,66,0.0,0.0,,0.0
case-2f0037267d7a8d0c,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,66,0.0,0.0,,0.0
case-92a2f1b7ab2b53df,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,69,0.0,0.0,,0.0
case-92a2f1b7ab2b53df,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,72,0.16666666666666666,0.16666666666666666,,1.3888888888888888
case-aa08bbcd3047bb5d,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,2,72,0.0,0.0,0.0,0.0
case-aa08bbcd3047bb5d,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,2,57,0.0,0.0,,0.0
case-1162e8ed0ed6ad00,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,67,0.0,0.0,,0.0
case-1162e8ed0ed6ad00,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,73,0.3333333333333333,0.3333333333333333,,1.36986301369863
case-0fe1a953b53776f6,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,65,0.0,0.0,0.0,0.0
case-0fe1a953b53776f6,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,63,0.4,0.4,,3.1746031746031744
case-69c8d2739999d79e,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,2,54,0.0,0.0,0.0,0.0
case-69c8d2739999d79e,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,2,69,0.2,0.2,,2.898550724637681
case-7755b461f4759928,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,2,68,0.0,0.0,0.0,0.0
case-7755b461f4759928,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,2,70,0.0,0.0,,0.0
case-34e82ce878d9baa4,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,61,0.0,0.0,,0.0
case-34e82ce878d9baa4,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,70,0.2,0.2,0.0,1.4285714285714286
case-f639be208463bed4,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,67,0.0,0.0,,0.0
case-f639be208463bed4,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,71,0.25,0.25,,1.408450704225352
case-e6a8fdf54339470d,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,2,49,0.0,0.0,,0.0
case-e6a8fdf54339470d,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,2,65,0.0,0.14285714285714285,,0.0
case-e4aa602db9064344,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,61,0.0,0.0,0.0,0.0
case-e4aa602db9064344,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,57,0.2,0.2,0.0,1.7543859649122806
case-51d878f9301d9dc8,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,50,0.0,0.0,,0.0
case-51d878f9301d9dc8,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,69,0.16666666666666666,0.16666666666666666,,1.4492753623188406
case-f76e34c623249a09,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,60,0.0,0.0,0.0,0.0
case-f76e34c623249a09,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,65,0.14285714285714285,0.14285714285714285,,1.5384615384615385
case-0e09fa322e23031e,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,63,0.0,0.0,,0.0
case-08f8cffdd1fd87da,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,66,0.0,0.0,,0.0
case-08f8cffdd1fd87da,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,74,0.0,0.0,,0.0
case-a6c8e1165603f25b,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,72,0.0,0.0,,0.0
case-a6c8e1165603f25b,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,62,0.0,0.0,,0.0
case-9a4db0d2e83d1695,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,71,0.16666666666666666,0.16666666666666666,0.0,1.408450704225352
case-9a4db0d2e83d1695,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,61,0.0,0.0,,0.0
case-fb56ee8e6416e41d,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,50,0.0,0.0,,0.0
case-fb56ee8e6416e41d,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,71,0.0,0.0,,0.0
case-04c0e19c3be2d124,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,54,0.3333333333333333,0.3333333333333333,0.0,1.8518518518518519
case-04c0e19c3be2d124,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,71,0.0,0.0,,0.0
case-e33bdbd28c008ec0,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,58,0.2,0.2,0.0,3.4482758620689653
case-e33bdbd28c008ec0,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,71,0.23076923076923078,0.23076923076923078,,4.225352112676056
case-8f1bdacb04e88d2b,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,71,0.0,0.0,,0.0
case-8f1bdacb04e88d2b,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,69,0.0,0.0,,0.0
case-7feb45a8ad29f57d,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,54,0.14285714285714285,0.14285714285714285,0.0,1.8518518518518519
case-7feb45a8ad29f57d,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,61,0.3333333333333333,0.3333333333333333,,1.639344262295082
case-f3ca09946f86f804,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,53,0.0,0.0,,0.0
case-f3ca09946f86f804,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,61,0.18181818181818182,0.18181818181818182,,3.278688524590164
case-049f4c3321d95a46,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,2,61,0.0,0.0,,0.0
case-049f4c3321d95a46,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,2,64,0.3333333333333333,0.3333333333333333,,4.6875
case-78c921b2b4a5e544,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,63,0.1111111111111111,0.1111111111111111,,1.5873015873015872
case-78c921b2b4a5e544,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,71,0.25,0.25,,1.408450704225352
case-fe4a41b4ad9d16ad,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,65,0.0,0.0,0.0,0.0
case-fe4a41b4ad9d16ad,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,63,0.18181818181818182,0.18181818181818182,0.0,3.1746031746031744
case-47e3067a52cd77f0,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,61,0.0,0.0,,0.0
case-47e3067a52cd77f0,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,68,0.2,0.2,0.0,2.9411764705882355
case-0a3210140612bf08,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,59,0.0,0.0,,0.0
case-0a3210140612bf08,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,59,0.125,0.125,,1.694915254237288
case-fdec5e7905907833,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,63,0.0,0.0,,0.0
case-fdec5e7905907833,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,59,0.3333333333333333,0.3333333333333333,,1.694915254237288
case-02eee18676b73841,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,66,0.0,0.0,0.0,0.0
case-a2abde66a3c63ac6,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,3,65,0.0,0.0,0.0,0.0
case-a2abde66a3c63ac6,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,3,73,0.3333333333333333,0.3333333333333333,,4.109589041095891
case-6cb5892c6dc29d30,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,2,64,0.0,0.0,,0.0
case-6cb5892c6dc29d30,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,2,61,0.125,0.125,,1.639344262295082
case-a515187f2ac23d62,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,60,0.0,0.0,,0.0
case-a515187f2ac23d62,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,75,0.0,0.0,,0.0
case-b3f16b5164e10b07,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,2,59,0.0,0.0,,0.0
case-b3f16b5164e10b07,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,2,62,0.0,0.0,,0.0
case-3088724ee56fe103,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,65,0.0,0.0,,0.0
case-3088724ee56fe103,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,69,0.0,0.0,,0.0
case-4cb5d5d0a926a357,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,60,0.0,0.0,0.0,0.0
case-4cb5d5d0a926a357,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,66,0.0,0.0,,0.0
case-4513c5a5229f3cc8,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,2,71,0.0,0.0,0.0,0.0
case-4513c5a5229f3cc8,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,2,67,0.375,0.375,,4.477611940298507
case-043797c4cb7dee57,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,64,0.0,0.0,,0.0
case-043797c4cb7dee57,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,74,0.14285714285714285,0.14285714285714285,,1.3513513513513513
case-2dd12213b1f6e303,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,63,0.0,0.0,,0.0
case-2dd12213b1f6e303,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,71,0.0,0.0,,0.0
case-80245b8e3a1f2eab,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,72,0.0,0.0,0.0,0.0
case-80245b8e3a1f2eab,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,69,0.0,0.0,,0.0
case-fd0ea19a16542367,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,69,0.07142857142857142,0.07142857142857142,0.0,1.4492753623188406
case-fd0ea19a16542367,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,61,0.2222222222222222,0.2222222222222222,,3.278688524590164
case-c8733bf42c735e40,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,54,0.0,0.0,,0.0
case-c8733bf42c735e40,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,71,0.0,0.0,,0.0
case-b7db40718b1b1be4,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,60,0.0,0.0,,0.0
case-b7db40718b1b1be4,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,65,0.125,0.125,0.0,1.5384615384615385
case-df7d09d69117fd4e,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,67,0.125,0.125,0.0,2.985074626865672
case-df7d09d69117fd4e,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,67,0.0,0.375,,0.0
case-e3e8650b6815c408,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,71,0.0,0.0,,0.0
case-e3e8650b6815c408,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,54,0.5,0.5,,5.555555555555555
case-3a93baa047109f3a,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,54,0.2,0.2,,1.8518518518518519
case-3a93baa047109f3a,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,54,0.0,0.0,,0.0
case-be0abfcd0d857983,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,2,59,0.0,0.0,0.0,0.0
case-be0abfcd0d857983,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,2,66,0.14285714285714285,0.14285714285714285,,1.5151515151515151
case-0565bcc9faed41ed,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,64,0.0,0.0,,0.0
case-0565bcc9faed41ed,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,59,0.2,0.2,,1.694915254237288
case-be88815e58ac6c18,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,60,0.0,0.0,,0.0
case-296e6b19ae62c75d,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,67,0.0,0.0,,0.0
case-296e6b19ae62c75d,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,69,0.0,0.0,,0.0
case-685c3cbd961f473e,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,60,0.0,0.0,,0.0
case-685c3cbd961f473e,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,75,0.125,0.125,,1.3333333333333333
case-564c35fc5525c6d7,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,53,0.0,0.0,,0.0
case-564c35fc5525c6d7,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,60,0.1111111111111111,0.1111111111111111,,1.6666666666666667
case-f9d36728095e2ded,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,64,0.0,0.0,,0.0
case-f9d36728095e2ded,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,54,0.25,0.25,,1.8518518518518519
case-8d25a0449f9ea874,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,70,0.2857142857142857,0.2857142857142857,0.0,2.857142857142857
case-6eee33da7de7fca7,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,60,0.0,0.0,,0.0
case-6eee33da7de7fca7,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,69,0.2,0.2,,1.4492753623188406
case-7720a8d795af6264,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,63,0.0,0.0,,0.0
case-7720a8d795af6264,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,60,0.0,0.0,,0.0
case-01791dc765e6cf67,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,51,0.0,0.0,,0.0
case-01791dc765e6cf67,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,55,0.5,0.5,,7.2727272727272725
case-82f1e3e83b6b6a0c,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,62,0.0,0.0,,0.0
case-82f1e3e83b6b6a0c,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,71,0.3333333333333333,0.3333333333333333,,2.816901408450704
case-6a432761da9c260a,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,68,0.125,0.125,0.0,1.4705882352941178
case-6a432761da9c260a,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,64,0.2,0.2,,1.5625
case-8c53b0f615d3bd09,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,61,0.0,0.0,,0.0
case-bdc08581897cce21,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,2,56,0.0,0.0,,0.0
case-bdc08581897cce21,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,2,69,0.25,0.25,,1.4492753623188406
case-70fbd8db87657a69,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,52,0.14285714285714285,0.14285714285714285,0.0,1.9230769230769231
case-70fbd8db87657a69,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,74,0.0,0.0,,0.0
case-dc4715aac3ac4b83,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,56,0.0,0.0,1.0,0.0
case-dc4715aac3ac4b83,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,72,0.25,0.25,0.0,2.7777777777777777
case-f589d0b1915aa942,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,58,0.0,0.0,,0.0
case-f589d0b1915aa942,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,55,0.2857142857142857,0.2857142857142857,,3.6363636363636362
case-e6475c6cbe86332f,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,59,0.0,0.0,,0.0
case-e6475c6cbe86332f,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,53,0.0,0.0,,0.0
case-b2ac2a635ceee426,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,69,0.0,0.0,,0.0
case-b2ac2a635ceee426,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,62,0.0,0.0,,0.0
case-d91b075c634f86a9,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,61,0.0,0.0,0.0,0.0
case-d91b075c634f86a9,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,74,0.0,0.0,,0.0
case-1acf945c74bef884,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,61,0.0,0.0,,0.0
case-1acf945c74bef884,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,65,0.0,0.0,,0.0
case-f456466d172dabc8,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,64,0.0,0.0,,0.0
case-f456466d172dabc8,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,71,0.2222222222222222,0.2222222222222222,,2.816901408450704
case-698e3d5b9b81d0c0,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,3,65,0.0,0.0,,0.0
case-698e3d5b9b81d0c0,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,3,70,0.14285714285714285,0.14285714285714285,,1.4285714285714286
case-81d6a0988faa4591,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,55,0.0,0.0,,0.0
case-81d6a0988faa4591,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,62,0.16666666666666666,0.16666666666666666,,1.6129032258064515
case-de057b5453abd0b9,ministral-3:14b-instruct-2512-q4_K_M,no_rag,shoes,1,70,0.0,0.0,0.0,0.0
case-de057b5453abd0b9,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,shoes,1,73,0.0,0.0,,0.0
case-45d14d02101f56a5,ministral-3:14b-instruct-2512-q4_K_M,no_rag,outerwear,1,62,0.0,0.0,0.0,0.0
